ID_Transaccion;Fecha;Tipo_Movimiento;ID_Producto;Nombre_Producto;Cantidad;Costo_Unitario;Precio_Venta_Unitario;Origen;Proveedor_Cliente
265;2022-02-08;Venta;PROD-006;SSD 512GB;-18;0.0;79.79;Venta;Venta Directa Online
266;2022-02-08;Venta;PROD-002;Portátil Z1 Pro;-47;0.0;897.25;Venta;PC Gamers World
267;2022-02-09;Compra;PROD-010;Webcam HD Pro;180;24.78;0.0;Compra;Componentes Globales
268;2022-02-09;Venta;PROD-001;Portátil Z1;-5;0.0;503.29;Venta;EducaTech
269;2022-02-09;Venta;PROD-002;Portátil Z1 Pro;-16;0.0;895.24;Venta;Venta Directa Online
270;2022-02-09;Venta;PROD-002;Portátil Z1 Pro;-28;0.0;895.91;Venta;CorpTech Solutions
271;2022-02-09;Compra;PROD-008;Batería Larga Duración;214;45.47;0.0;Compra;TechSupplies Inc.
272;2022-02-09;Compra;PROD-007;SSD 1TB;65;65.13;0.0;Compra;VisionParts
273;2022-02-09;Compra;PROD-007;SSD 1TB;78;66.59;0.0;Compra;TechSupplies Inc.
274;2022-02-10;Compra;PROD-008;Batería Larga Duración;250;44.92;0.0;Compra;PowerCell Co.
275;2022-02-10;Venta;PROD-003;Tarjeta Gráfica Eco;-39;0.0;159.79;Venta;CorpTech Solutions
276;2022-02-10;Compra;PROD-010;Webcam HD Pro;180;25.43;0.0;Compra;TechSupplies Inc.
277;2022-02-10;Compra;PROD-004;Tarjeta Gráfica Pro;155;181.12;0.0;Compra;VisionParts
278;2022-02-10;Compra;PROD-004;Tarjeta Gráfica Pro;117;179.68;0.0;Compra;TechSupplies Inc.
279;2022-02-10;Venta;PROD-005;Procesador Gamma;-42;0.0;218.97;Venta;CorpTech Solutions
280;2022-02-10;Compra;PROD-007;SSD 1TB;199;65.41;0.0;Compra;VisionParts
281;2022-02-11;Venta;PROD-007;SSD 1TB;-38;0.0;128.82;Venta;EducaTech
282;2022-02-11;Venta;PROD-005;Procesador Gama;-47;0.0;218.53;Venta;PC Gamers World
283;2022-02-11;Compra;PROD-004;Tarjeta Gráfica Pro;236;177.82;0.0;Compra;TechSupplies Inc.
284;2022-02-11;Compra;PROD-006;SSD 512GB;217;35.76;0.0;Compra;VisionParts
285;2022-02-11;Venta;PROD-003;Tarjeta Gráfica Eco;-37;0.0;159.62;Venta;Venta Directa Online
286;2022-02-11;Venta;PROD-004;Tarjeta Gráfica Pro;-39;0.0;352.78;Venta;EducaTech
287;2022-02-12;Venta;PROD-006;SSD 512GB;-50;0.0;79.2;Venta;Global Office
288;2022-02-12;Compra;PROD-004;Tarjeta Gráfica Pro;266;178.55;0.0;Compra;PowerCell Co.
289;2022-02-12;Venta;PROD-010;Webcam HD Pro;-14;0.0;60.09;Venta;PC Gamers World
290;2022-02-12;Compra;PROD-004;Tarjeta Gráfica Pro;160;182.89;0.0;Compra;VisionParts
291;2022-02-12;Produccion;PROD-002;Portátil Z1 Pro;27;443.03;0.0;Fabricacion;N/A
292;2022-02-12;Venta;PROD-001;Portátil Z1;-16;0.0;496.61;Venta;Global Office
293;2022-02-12;Compra;PROD-005;Procesador Gamma;252;118.14;0.0;Compra;PowerCell Co.
294;2022-02-13;Venta;PROD-006;SSD 512GB;-26;0.0;79.56;Venta;Global Office
295;2022-02-13;Venta;PROD-007;SSD 1TB;-47;0.0;129.15;Venta;Venta Directa Online
296;2022-02-13;Venta;PROD-005;Procesador Gamma;-8;0.0;221.9;Venta;EducaTech
297;2022-02-13;Venta;PROD-009;Monitor Curvo 27'';-45;0.0;300.01;Venta;Venta Directa Online
298;2022-02-13;Produccion;PROD-009;Monitor Curvo 27'';43;151.56;0.0;Fabricacion;N/A
299;2022-02-13;Venta;PROD-001;Portátil Z1;-44;0.0;498.72;Venta;Venta Directa Online
300;2022-02-13;Compra;PROD-003;Tarjeta Gráfica Eco;276;84.72;0.0;Compra;VisionParts
301;2022-02-14;Compra;PROD-007;SSD 1TB;218;65.65;0.0;Compra;Componentes Globales
302;2022-02-14;Compra;PROD-006;SSD 512GB;218;35.56;0.0;Compra;PowerCell Co.
303;2022-02-14;Venta;PROD-007;SSD 1TB;-24;0.0;129.61;Venta;Global Office
304;2022-02-14;Venta;PROD-001;Portátil Z1;-14;0.0;503.66;Venta;EducaTech
305;2022-02-14;Venta;PROD-008;Batería Larga Duración;-6;0.0;94.65;Venta;CorpTech Solutions
306;2022-02-14;Venta;PROD-010;Webcam HD Pro;-11;0.0;60.01;Venta;CorpTech Solutions
307;2022-02-14;Compra;PROD-008;Batería Larga Duración;155;45.51;0.0;Compra;VisionParts
308;2022-02-15;Venta;PROD-008;Batería Larga Duración;-29;0.0;95.61;Venta;CorpTech Solutions
309;2022-02-15;Venta;PROD-002;Portátil Z1 Pro;-20;0.0;891.71;Venta;Global Office
310;2022-02-15;Compra;PROD-003;Tarjeta Gráfica Eco;285;85.7;0.0;Compra;Componentes Globales
311;2022-02-15;Produccion;PROD-001;Portátil Z1;24;254.39;0.0;Fabricacion;N/A
312;2022-02-15;Compra;PROD-008;Batería Larga Duración;120;45.78;0.0;Compra;VisionParts
313;2022-02-15;Venta;PROD-005;Procesador Gamma;-50;0.0;219.0;Venta;Global Office
314;2022-02-15;Venta;PROD-005;Procesador Gamma;-14;0.0;219.14;Venta;EducaTech
315;2022-02-16;Venta;PROD-002;Portátil Z1 Pro;-49;0.0;893.44;Venta;Venta Directa Online
316;2022-02-16;Compra;PROD-005;Procesador Gamma;207;119.13;0.0;Compra;TechSupplies Inc.
317;2022-02-16;Compra;PROD-010;Webcam HD Pro;231;25.05;0.0;Compra;VisionParts
318;2022-02-16;Venta;PROD-004;Tarjeta Gráfica Pro;-11;0.0;350.97;Venta;Venta Directa Online
319;2022-02-16;Compra;PROD-008;Batería Larga Duración;88;44.76;0.0;Compra;TechSupplies Inc.
320;2022-02-16;Venta;PROD-010;Webcam HD Pro;-15;0.0;59.44;Venta;PC Gamers World
321;2022-02-16;Venta;PROD-008;Batería Larga Duración;-8;0.0;95.19;Venta;Venta Directa Online
322;2022-02-17;Produccion;PROD-001;Portátil Z1;20;251.63;0.0;Fabricacion;N/A
323;2022-02-17;Venta;PROD-006;SSD 512GB;-34;0.0;79.41;Venta;PC Gamers World
324;2022-02-17;Compra;PROD-007;SSD 1TB;143;64.59;0.0;Compra;VisionParts
325;2022-02-17;Compra;PROD-004;Tarjeta Gráfica Pro;276;180.94;0.0;Compra;VisionParts
326;2022-02-17;Compra;PROD-008;Batería Larga Duración;228;44.83;0.0;Compra;TechSupplies Inc.
327;2022-02-17;Compra;PROD-003;Tarjeta Gráfica Eco;159;86.44;0.0;Compra;TechSupplies Inc.
328;2022-02-18;Compra;PROD-007;SSD 1TB;231;64.81;0.0;Compra;TechSupplies Inc.
329;2022-02-18;Venta;PROD-008;Batería Larga Duración;-19;0.0;95.73;Venta;EducaTech
330;2022-02-18;Compra;PROD-006;SSD 512GB;104;35.4;0.0;Compra;Componentes Globales
331;2022-02-18;Compra;PROD-006;SSD 512GB;213;35.27;0.0;Compra;Componentes Globales
332;2022-02-18;Produccion;PROD-002;Portátil Z1 Pro;72;448.98;0.0;Fabricacion;N/A
333;2022-02-18;Venta;PROD-009;Monitor Curvo 27'';-8;0.0;301.91;Venta;PC Gamers World
334;2022-02-18;Compra;PROD-004;Tarjeta Gráfica Pro;107;183.5;0.0;Compra;Componentes Globales
335;2022-02-19;Venta;PROD-004;Tarjeta Gráfica Pro;-37;0.0;348.38;Venta;Global Office
336;2022-02-19;Compra;PROD-007;SSD 1TB;156;66.2;0.0;Compra;PowerCell Co.
337;2022-02-19;Compra;PROD-006;SSD 512GB;85;36.03;0.0;Compra;TechSupplies Inc.
338;2022-02-19;Venta;PROD-009;Monitor Curvo 27'';-7;0.0;297.26;Venta;PC Gamers World
339;2022-02-19;Venta;PROD-009;Monitor Curvo 27'';-13;0.0;300.85;Venta;EducaTech
340;2022-02-19;Compra;PROD-006;SSD 512GB;189;35.89;0.0;Compra;Componentes Globales
341;2022-02-19;Compra;PROD-008;Batería Larga Duración;64;44.41;0.0;Compra;Componentes Globales
342;2022-02-20;Venta;PROD-003;Tarjeta Gráfica Eco;-33;0.0;158.69;Venta;CorpTech Solutions
343;2022-02-20;Venta;PROD-009;Monitor Curvo 27'';-14;0.0;296.79;Venta;Global Office
344;2022-02-20;Venta;PROD-005;Procesador Gamma;-44;0.0;218.94;Venta;CorpTech Solutions
345;2022-02-20;Venta;PROD-001;Portátil Z1;-28;0.0;501.99;Venta;EducaTech
346;2022-02-20;Compra;PROD-010;Webcam HD Pro;253;25.29;0.0;Compra;PowerCell Co.
347;2022-02-20;Venta;PROD-002;Portátil Z1 Pro;-46;0.0;893.98;Venta;PC Gamers World
348;2022-02-20;Venta;PROD-006;SSD 512GB;-7;0.0;80.18;Venta;CorpTech Solutions
349;2022-02-21;Compra;PROD-003;Tarjeta Gráfica Eco;125;86.64;0.0;Compra;TechSupplies Inc.
350;2022-02-21;Venta;PROD-007;SSD 1TB;-15;0.0;129.61;Venta;PC Gamers World
351;2022-02-21;Compra;PROD-005;Procesador Gama;59;119.8;0.0;Compra;Componentes Globales
352;2022-02-21;Produccion;PROD-009;Monitor Curvo 27'';41;147.03;0.0;Fabricacion;N/A
353;2022-02-21;Venta;PROD-003;Tarjeta Gráfica Eco;-7;0.0;158.79;Venta;EducaTech
354;2022-02-21;Produccion;PROD-002;Portátil Z1 Pro;51;454.94;0.0;Fabricacion;N/A
355;2022-02-21;Produccion;PROD-001;Portátil Z1;72;250.22;0.0;Fabricacion;N/A
356;2022-02-22;Compra;PROD-006;SSD 512GB;231;35.5;0.0;Compra;TechSupplies Inc.
357;2022-02-22;Produccion;PROD-001;Portátil Z1;63;249.01;0.0;Fabricacion;N/A
358;2022-02-22;Venta;PROD-003;Tarjeta Gráfica Eco;-18;0.0;159.51;Venta;Venta Directa Online
359;2022-02-22;Venta;PROD-001;Portátil Z1;-49;0.0;496.71;Venta;Venta Directa Online
360;2022-02-22;Compra;PROD-006;SSD 512GB;58;36.2;0.0;Compra;TechSupplies Inc.
361;2022-02-22;Compra;PROD-006;SSD 512GB;253;35.27;0.0;Compra;PowerCell Co.
362;2022-02-23;Produccion;PROD-009;Monitor Curvo 27'';92;147.52;0.0;Fabricacion;N/A
363;2022-02-23;Compra;PROD-003;Tarjeta Gráfica Eco;214;86.85;0.0;Compra;TechSupplies Inc.
364;2022-02-23;Venta;PROD-008;Batería Larga Duración;-26;0.0;95.49;Venta;CorpTech Solutions
365;2022-02-23;Venta;PROD-010;Webcam HD Pro;-7;0.0;60.49;Venta;PC Gamers World
366;2022-02-23;Compra;PROD-006;SSD 512GB;221;35.14;0.0;Compra;Componentes Globales
367;2022-02-23;Venta;PROD-009;Monitor Curvo 27'';-48;0.0;297.18;Venta;Global Office
368;2022-02-23;Venta;PROD-008;Batería Larga Duración;-33;0.0;95.33;Venta;Venta Directa Online
369;2022-02-24;Compra;PROD-006;SSD 512GB;76;36.36;0.0;Compra;VisionParts
370;2022-02-24;Venta;PROD-003;Tarjeta Gráfica Eco;-6;0.0;159.52;Venta;Global Office
371;2022-02-24;Venta;PROD-004;Tarjeta Gráfica Pro;-11;0.0;348.46;Venta;Venta Directa Online
372;2022-02-24;Venta;PROD-009;Monitor Curvo 27'';-11;0.0;301.45;Venta;EducaTech
373;2022-02-24;Venta;PROD-002;Portátil Z1 Pro;-19;0.0;902.72;Venta;CorpTech Solutions
374;2022-02-24;Compra;PROD-005;Procesador Gamma;300;119.3;0.0;Compra;VisionParts
375;2022-02-24;Compra;PROD-005;Procesador Gama;109;121.88;0.0;Compra;Componentes Globales
376;2022-02-25;Venta;PROD-003;Tarjeta Gráfica Eco;-22;0.0;161.36;Venta;PC Gamers World
377;2022-02-25;Produccion;PROD-002;Portátil Z1 Pro;78;442.53;0.0;Fabricacion;N/A
378;2022-02-25;Venta;PROD-008;Batería Larga Duración;-5;0.0;94.73;Venta;EducaTech
379;2022-02-25;Venta;PROD-004;Tarjeta Gráfica Pro;-5;0.0;349.09;Venta;Venta Directa Online
380;2022-02-25;Venta;PROD-010;Webcam HD Pro;-31;0.0;59.97;Venta;Venta Directa Online
381;2022-02-25;Venta;PROD-005;Procesador Gama;-27;0.0;218.91;Venta;EducaTech
382;2022-02-25;Venta;PROD-004;Tarjeta Gráfica Pro;-16;0.0;351.45;Venta;CorpTech Solutions
383;2022-02-26;Venta;PROD-008;Batería Larga Duración;-30;0.0;94.06;Venta;Global Office
384;2022-02-26;Compra;PROD-003;Tarjeta Gráfica Eco;234;84.11;0.0;Compra;VisionParts
385;2022-02-26;Venta;PROD-004;Tarjeta Gráfica Pro;-36;0.0;349.65;Venta;Global Office
386;2022-02-26;Compra;PROD-005;Procesador Gamma;104;118.66;0.0;Compra;Componentes Globales
387;2022-02-26;Venta;PROD-004;Tarjeta Gráfica Pro;-43;0.0;347.37;Venta;CorpTech Solutions
388;2022-02-26;Compra;PROD-010;Webcam HD Pro;113;25.18;0.0;Compra;PowerCell Co.
389;2022-02-26;Produccion;PROD-001;Portátil Z1;57;254.1;0.0;Fabricacion;N/A
390;2022-02-27;Compra;PROD-004;Tarjeta Gráfica Pro;60;177.47;0.0;Compra;Componentes Globales
391;2022-02-27;Venta;PROD-005;Procesador Gama;-11;0.0;219.49;Venta;EducaTech
392;2022-02-27;Venta;PROD-008;Batería Larga Duración;-8;0.0;95.03;Venta;EducaTech
393;2022-02-27;Venta;PROD-006;SSD 512GB;-7;0.0;79.51;Venta;EducaTech
394;2022-02-27;Venta;PROD-009;Monitor Curvo 27'';-22;0.0;298.38;Venta;Global Office
395;2022-02-27;Compra;PROD-010;Webcam HD Pro;293;25.27;0.0;Compra;Componentes Globales
396;2022-02-28;Venta;PROD-001;Portátil Z1;-30;0.0;502.91;Venta;EducaTech
397;2022-02-28;Produccion;PROD-002;Portátil Z1 Pro;87;448.1;0.0;Fabricacion;N/A
398;2022-02-28;Venta;PROD-008;Batería Larga Duración;-41;0.0;95.68;Venta;EducaTech
399;2022-02-28;Venta;PROD-007;SSD 1TB;-14;0.0;129.64;Venta;CorpTech Solutions
400;2022-02-28;Compra;PROD-005;Procesador Gamma;108;119.18;0.0;Compra;VisionParts
401;2022-02-28;Compra;PROD-007;SSD 1TB;118;66.57;0.0;Compra;TechSupplies Inc.
402;2022-02-28;Produccion;PROD-009;Monitor Curvo 27'';70;148.09;0.0;Fabricacion;N/A
403;2022-03-01;Venta;PROD-010;Webcam HD Pro;-9;0.0;60.49;Venta;Global Office
404;2022-03-01;Venta;PROD-009;Monitor Curvo 27'';-5;0.0;299.93;Venta;PC Gamers World
405;2022-03-01;Venta;PROD-003;Tarjeta Gráfica Eco;-24;0.0;160.73;Venta;CorpTech Solutions
406;2022-03-01;Venta;PROD-003;Tarjeta Gráfica Eco;-12;0.0;161.23;Venta;Venta Directa Online
407;2022-03-01;Venta;PROD-002;Portátil Z1 Pro;-5;0.0;894.6;Venta;CorpTech Solutions
408;2022-03-01;Venta;PROD-003;Tarjeta Gráfica Eco;-19;0.0;160.11;Venta;PC Gamers World
409;2022-03-01;Produccion;PROD-001;Portátil Z1;40;254.02;0.0;Fabricacion;N/A
410;2022-03-02;Produccion;PROD-001;Portátil Z1;31;250.55;0.0;Fabricacion;N/A
411;2022-03-02;Compra;PROD-005;Procesador Gamma;168;119.26;0.0;Compra;TechSupplies Inc.
412;2022-03-02;Venta;PROD-002;Portátil Z1 Pro;-9;0.0;903.57;Venta;Venta Directa Online
413;2022-03-02;Compra;PROD-004;Tarjeta Gráfica Pro;219;177.16;0.0;Compra;VisionParts
414;2022-03-02;Venta;PROD-008;Batería Larga Duración;-25;0.0;94.95;Venta;CorpTech Solutions
415;2022-03-02;Venta;PROD-006;SSD 512GB;-5;0.0;80.62;Venta;Global Office
416;2022-03-02;Venta;PROD-008;Batería Larga Duración;-40;0.0;94.7;Venta;Global Office
417;2022-03-03;Venta;PROD-009;Monitor Curvo 27'';-35;0.0;301.87;Venta;Venta Directa Online
418;2022-03-03;Venta;PROD-006;SSD 512GB;-35;0.0;80.05;Venta;Global Office
419;2022-03-03;Venta;PROD-005;Procesador Gama;-20;0.0;220.88;Venta;Venta Directa Online
420;2022-03-03;Venta;PROD-004;Tarjeta Gráfica Pro;-11;0.0;346.67;Venta;Global Office
421;2022-03-03;Venta;PROD-002;Portátil Z1 Pro;-22;0.0;908.21;Venta;EducaTech
422;2022-03-03;Venta;PROD-004;Tarjeta Gráfica Pro;-43;0.0;351.05;Venta;Venta Directa Online
423;2022-03-03;Venta;PROD-001;Portátil Z1;-33;0.0;496.97;Venta;PC Gamers World
424;2022-03-04;Venta;PROD-007;SSD 1TB;-50;0.0;129.38;Venta;PC Gamers World
425;2022-03-04;Venta;PROD-004;Tarjeta Gráfica Pro;-8;0.0;352.82;Venta;Global Office
426;2022-03-04;Venta;PROD-004;Tarjeta Gráfica Pro;-26;0.0;346.72;Venta;CorpTech Solutions
427;2022-03-04;Venta;PROD-010;Webcam HD Pro;-17;0.0;59.56;Venta;PC Gamers World
428;2022-03-04;Produccion;PROD-009;Monitor Curvo 27'';36;151.3;0.0;Fabricacion;N/A
429;2022-03-04;Produccion;PROD-009;Monitor Curvo 27'';55;149.64;0.0;Fabricacion;N/A
430;2022-03-05;Compra;PROD-003;Tarjeta Gráfica Eco;196;84.36;0.0;Compra;Componentes Globales
431;2022-03-05;Venta;PROD-002;Portátil Z1 Pro;-18;0.0;893.01;Venta;CorpTech Solutions
432;2022-03-05;Venta;PROD-005;Procesador Gamma;-10;0.0;221.24;Venta;PC Gamers World
433;2022-03-05;Venta;PROD-006;SSD 512GB;-21;0.0;80.47;Venta;CorpTech Solutions
434;2022-03-05;Produccion;PROD-002;Portátil Z1 Pro;81;459.45;0.0;Fabricacion;N/A
435;2022-03-05;Venta;PROD-009;Monitor Curvo 27'';-49;0.0;296.33;Venta;CorpTech Solutions
436;2022-03-05;Venta;PROD-008;Batería Larga Duración;-14;0.0;94.71;Venta;PC Gamers World
437;2022-03-06;Venta;PROD-009;Monitor Curvo 27'';-38;0.0;299.3;Venta;Venta Directa Online
438;2022-03-06;Produccion;PROD-001;Portátil Z1;27;254.43;0.0;Fabricacion;N/A
439;2022-03-06;Venta;PROD-009;Monitor Curvo 27'';-23;0.0;301.1;Venta;PC Gamers World
440;2022-03-06;Compra;PROD-007;SSD 1TB;213;64.98;0.0;Compra;Componentes Globales
441;2022-03-06;Compra;PROD-006;SSD 512GB;184;35.25;0.0;Compra;PowerCell Co.
442;2022-03-06;Venta;PROD-002;Portátil Z1 Pro;-49;0.0;898.18;Venta;Global Office
443;2022-03-06;Compra;PROD-005;Procesador Gamma;264;119.98;0.0;Compra;PowerCell Co.
444;2022-03-07;Compra;PROD-006;SSD 512GB;54;35.13;0.0;Compra;PowerCell Co.
445;2022-03-07;Venta;PROD-006;SSD 512GB;-18;0.0;80.72;Venta;PC Gamers World
446;2022-03-07;Venta;PROD-008;Batería Larga Duración;-9;0.0;95.67;Venta;PC Gamers World
447;2022-03-07;Venta;PROD-005;Procesador Gamma;-34;0.0;221.64;Venta;Venta Directa Online
448;2022-03-07;Venta;PROD-002;Portátil Z1 Pro;-16;0.0;892.48;Venta;CorpTech Solutions
449;2022-03-07;Venta;PROD-004;Tarjeta Gráfica Pro;-26;0.0;350.45;Venta;PC Gamers World
450;2022-03-07;Venta;PROD-008;Batería Larga Duración;-47;0.0;95.37;Venta;EducaTech
451;2022-03-08;Produccion;PROD-002;Portátil Z1 Pro;44;441.75;0.0;Fabricacion;N/A
452;2022-03-08;Produccion;PROD-002;Portátil Z1 Pro;67;441.6;0.0;Fabricacion;N/A
453;2022-03-08;Venta;PROD-010;Webcam HD Pro;-41;0.0;59.64;Venta;Venta Directa Online
454;2022-03-08;Venta;PROD-005;Procesador Gama;-29;0.0;219.09;Venta;EducaTech
455;2022-03-08;Compra;PROD-006;SSD 512GB;151;36.25;0.0;Compra;VisionParts
456;2022-03-08;Compra;PROD-008;Batería Larga Duración;135;45.69;0.0;Compra;VisionParts
457;2022-03-08;Venta;PROD-002;Portátil Z1 Pro;-36;0.0;908.72;Venta;EducaTech
458;2022-03-09;Compra;PROD-005;Procesador Gama;258;119.03;0.0;Compra;VisionParts
459;2022-03-09;Produccion;PROD-002;Portátil Z1 Pro;57;451.5;0.0;Fabricacion;N/A
460;2022-03-09;Compra;PROD-010;Webcam HD Pro;291;24.62;0.0;Compra;PowerCell Co.
461;2022-03-09;Venta;PROD-009;Monitor Curvo 27'';-49;0.0;299.15;Venta;CorpTech Solutions
462;2022-03-09;Produccion;PROD-009;Monitor Curvo 27'';43;150.29;0.0;Fabricacion;N/A
463;2022-03-09;Compra;PROD-007;SSD 1TB;272;65.18;0.0;Compra;VisionParts
464;2022-03-09;Compra;PROD-004;Tarjeta Gráfica Pro;247;179.13;0.0;Compra;PowerCell Co.
465;2022-03-10;Venta;PROD-004;Tarjeta Gráfica Pro;-41;0.0;352.31;Venta;CorpTech Solutions
466;2022-03-10;Venta;PROD-003;Tarjeta Gráfica Eco;-11;0.0;160.47;Venta;CorpTech Solutions
467;2022-03-10;Compra;PROD-003;Tarjeta Gráfica Eco;215;84.56;0.0;Compra;Componentes Globales
468;2022-03-10;Produccion;PROD-001;Portátil Z1;41;253.78;0.0;Fabricacion;N/A
469;2022-03-10;Compra;PROD-010;Webcam HD Pro;283;25.31;0.0;Compra;TechSupplies Inc.
470;2022-03-10;Venta;PROD-007;SSD 1TB;-25;0.0;130.83;Venta;PC Gamers World
471;2022-03-11;Produccion;PROD-009;Monitor Curvo 27'';46;150.51;0.0;Fabricacion;N/A
472;2022-03-11;Venta;PROD-008;Batería Larga Duración;-8;0.0;94.78;Venta;EducaTech
473;2022-03-11;Venta;PROD-001;Portátil Z1;-7;0.0;502.11;Venta;Venta Directa Online
474;2022-03-11;Compra;PROD-007;SSD 1TB;174;66.38;0.0;Compra;VisionParts
475;2022-03-11;Produccion;PROD-001;Portátil Z1;97;255.42;0.0;Fabricacion;N/A
476;2022-03-11;Venta;PROD-007;SSD 1TB;-16;0.0;130.53;Venta;Venta Directa Online
477;2022-03-11;Compra;PROD-010;Webcam HD Pro;119;24.65;0.0;Compra;VisionParts
478;2022-03-12;Compra;PROD-005;Procesador Gamma;256;121.55;0.0;Compra;TechSupplies Inc.
479;2022-03-12;Venta;PROD-010;Webcam HD Pro;-26;0.0;60.43;Venta;CorpTech Solutions
480;2022-03-12;Compra;PROD-003;Tarjeta Gráfica Eco;277;83.79;0.0;Compra;PowerCell Co.
481;2022-03-12;Venta;PROD-001;Portátil Z1;-29;0.0;503.19;Venta;Global Office
482;2022-03-12;Venta;PROD-001;Portátil Z1;-36;0.0;497.71;Venta;PC Gamers World
483;2022-03-12;Venta;PROD-004;Tarjeta Gráfica Pro;-48;0.0;349.98;Venta;Venta Directa Online
484;2022-03-12;Produccion;PROD-002;Portátil Z1 Pro;56;447.99;0.0;Fabricacion;N/A
485;2022-03-13;Venta;PROD-005;Procesador Gamma;-15;0.0;220.69;Venta;EducaTech
486;2022-03-13;Venta;PROD-005;Procesador Gamma;-47;0.0;220.63;Venta;PC Gamers World
487;2022-03-13;Produccion;PROD-009;Monitor Curvo 27'';57;152.87;0.0;Fabricacion;N/A
488;2022-03-13;Produccion;PROD-001;Portátil Z1;91;255.49;0.0;Fabricacion;N/A
489;2022-03-13;Venta;PROD-008;Batería Larga Duración;-44;0.0;95.67;Venta;CorpTech Solutions
490;2022-03-13;Venta;PROD-005;Procesador Gamma;-50;0.0;217.84;Venta;EducaTech
491;2022-03-13;Venta;PROD-008;Batería Larga Duración;-36;0.0;94.67;Venta;Venta Directa Online
492;2022-03-14;Venta;PROD-009;Monitor Curvo 27'';-43;0.0;298.56;Venta;PC Gamers World
493;2022-03-14;Venta;PROD-005;Procesador Gamma;-50;0.0;219.02;Venta;Global Office
494;2022-03-14;Venta;PROD-008;Batería Larga Duración;-40;0.0;94.9;Venta;PC Gamers World
495;2022-03-14;Venta;PROD-006;SSD 512GB;-44;0.0;80.33;Venta;PC Gamers World
496;2022-03-14;Produccion;PROD-002;Portátil Z1 Pro;99;446.62;0.0;Fabricacion;N/A
497;2022-03-14;Compra;PROD-008;Batería Larga Duración;65;44.77;0.0;Compra;VisionParts
498;2022-03-14;Compra;PROD-003;Tarjeta Gráfica Eco;264;83.98;0.0;Compra;Componentes Globales
499;2022-03-15;Venta;PROD-002;Portátil Z1 Pro;-30;0.0;899.99;Venta;EducaTech
500;2022-03-15;Compra;PROD-006;SSD 512GB;294;35.91;0.0;Compra;PowerCell Co.
501;2022-03-15;Venta;PROD-010;Webcam HD Pro;-16;0.0;60.1;Venta;Venta Directa Online
502;2022-03-15;Compra;PROD-003;Tarjeta Gráfica Eco;55;84.4;0.0;Compra;PowerCell Co.
503;2022-03-15;Venta;PROD-002;Portátil Z1 Pro;-49;0.0;894.32;Venta;Global Office
504;2022-03-15;Venta;PROD-009;Monitor Curvo 27'';-5;0.0;297.9;Venta;Global Office
505;2022-03-16;Compra;PROD-004;Tarjeta Gráfica Pro;291;181.36;0.0;Compra;Componentes Globales
506;2022-03-16;Venta;PROD-002;Portátil Z1 Pro;-19;0.0;892.18;Venta;EducaTech
507;2022-03-16;Venta;PROD-002;Portátil Z1 Pro;-27;0.0;895.3;Venta;PC Gamers World
508;2022-03-16;Venta;PROD-003;Tarjeta Gráfica Eco;-12;0.0;160.67;Venta;CorpTech Solutions
509;2022-03-16;Venta;PROD-004;Tarjeta Gráfica Pro;-41;0.0;351.42;Venta;Venta Directa Online
510;2022-03-16;Venta;PROD-010;Webcam HD Pro;-31;0.0;60.31;Venta;PC Gamers World
511;2022-03-16;Compra;PROD-007;SSD 1TB;274;64.25;0.0;Compra;TechSupplies Inc.
512;2022-03-17;Venta;PROD-002;Portátil Z1 Pro;-8;0.0;898.68;Venta;EducaTech
513;2022-03-17;Venta;PROD-007;SSD 1TB;-13;0.0;129.14;Venta;EducaTech
514;2022-03-17;Venta;PROD-002;Portátil Z1 Pro;-49;0.0;897.36;Venta;Venta Directa Online
515;2022-03-17;Venta;PROD-008;Batería Larga Duración;-32;0.0;95.62;Venta;EducaTech
516;2022-03-17;Compra;PROD-005;Procesador Gamma;121;120.08;0.0;Compra;Componentes Globales
517;2022-03-17;Venta;PROD-007;SSD 1TB;-46;0.0;129.74;Venta;Global Office
518;2022-03-17;Produccion;PROD-009;Monitor Curvo 27'';29;147.1;0.0;Fabricacion;N/A
519;2022-03-18;Venta;PROD-003;Tarjeta Gráfica Eco;-31;0.0;159.26;Venta;Global Office
520;2022-03-18;Venta;PROD-010;Webcam HD Pro;-6;0.0;60.51;Venta;Venta Directa Online
521;2022-03-18;Compra;PROD-010;Webcam HD Pro;103;25.29;0.0;Compra;Componentes Globales
522;2022-03-18;Venta;PROD-004;Tarjeta Gráfica Pro;-38;0.0;352.91;Venta;Venta Directa Online
523;2022-03-18;Compra;PROD-007;SSD 1TB;122;64.46;0.0;Compra;TechSupplies Inc.
524;2022-03-18;Compra;PROD-006;SSD 512GB;277;35.62;0.0;Compra;VisionParts
525;2022-03-18;Produccion;PROD-002;Portátil Z1 Pro;57;448.63;0.0;Fabricacion;N/A
526;2022-03-19;Venta;PROD-010;Webcam HD Pro;-42;0.0;59.89;Venta;CorpTech Solutions
527;2022-03-19;Venta;PROD-010;Webcam HD Pro;-20;0.0;60.29;Venta;CorpTech Solutions
528;2022-03-19;Compra;PROD-005;Procesador Gamma;139;122.19;0.0;Compra;Componentes Globales
529;2022-03-19;Produccion;PROD-002;Portátil Z1 Pro;71;448.44;0.0;Fabricacion;N/A
530;2022-03-19;Venta;PROD-008;Batería Larga Duración;-49;0.0;94.22;Venta;PC Gamers World
